watch_id,user_id,video_id,category,timestamp,duration_sec,completion_pct,device,video_quality_score,real_views,real_engagement
520,1301,tlGdNOtdVoU,tech,2024-02-19 02:10:00,126.10953717759321,0.4203651239253107,mobile,2.1162696178907616,2749871,0.02698743796074872
521,1253,tlGdNOtdVoU,tech,2024-10-17 03:17:00,196.74153966421335,0.6558051322140445,mobile,2.1162696178907616,2749871,0.02698743796074872
522,691,tlGdNOtdVoU,tech,2024-04-18 14:17:00,258.0570699306806,0.8601902331022686,mobile,2.1162696178907616,2749871,0.02698743796074872
523,525,tlGdNOtdVoU,tech,2024-06-27 22:10:00,167.04107892015548,0.5568035964005182,tablet,2.1162696178907616,2749871,0.02698743796074872
524,735,w7S-lLUMiB4,tech,2024-10-19 16:46:00,186.3099514802681,0.6210331716008937,mobile,2.2614093387221375,3852753,0.028987057050618856
525,1609,w7S-lLUMiB4,tech,2024-08-13 18:46:00,186.74610584036546,0.6224870194678849,desktop,2.2614093387221375,3852753,0.028987057050618856
526,925,w7S-lLUMiB4,tech,2024-07-05 19:18:00,125.2786981272794,0.41759566042426466,tablet,2.2614093387221375,3852753,0.028987057050618856
527,1109,w7S-lLUMiB4,tech,2024-07-12 17:43:00,193.76050938027373,0.6458683646009125,mobile,2.2614093387221375,3852753,0.028987057050618856
528,161,w7S-lLUMiB4,tech,2024-12-06 14:08:00,147.43782650886533,0.49145942169621776,desktop,2.2614093387221375,3852753,0.028987057050618856
529,594,w7S-lLUMiB4,tech,2024-01-14 09:39:00,131.72178492536392,0.4390726164178797,desktop,2.2614093387221375,3852753,0.028987057050618856
530,1204,bmkz5N9IMeQ,tech,2024-09-11 15:25:00,65.8804142685136,0.21960138089504536,mobile,5.344375765615993,2800342,0.07309925962641005
531,977,bmkz5N9IMeQ,tech,2024-12-21 23:26:00,153.31583830987046,0.5110527943662349,mobile,5.344375765615993,2800342,0.07309925962641005
532,481,bmkz5N9IMeQ,tech,2024-04-24 07:36:00,170.45867387616934,0.5681955795872311,mobile,5.344375765615993,2800342,0.07309925962641005
533,1965,bmkz5N9IMeQ,tech,2024-03-17 20:18:00,91.07038916422702,0.30356796388075674,mobile,5.344375765615993,2800342,0.07309925962641005
534,1911,bmkz5N9IMeQ,tech,2024-01-30 22:03:00,52.25242254500369,0.17417474181667897,mobile,5.344375765615993,2800342,0.07309925962641005
535,575,bmkz5N9IMeQ,tech,2024-08-30 00:38:00,215.3491331264569,0.7178304437548564,desktop,5.344375765615993,2800342,0.07309925962641005
536,26,YUvf1OILS1I,tech,2024-03-27 13:48:00,258.3915247388951,0.8613050824629837,tablet,2.3450570936166115,2670888,0.030262208575496774
537,895,YUvf1OILS1I,tech,2024-01-17 22:45:00,176.43873160782346,0.5881291053594115,desktop,2.3450570936166115,2670888,0.030262208575496774
538,436,YUvf1OILS1I,tech,2024-07-29 08:06:00,43.084561430296965,0.14361520476765655,desktop,2.3450570936166115,2670888,0.030262208575496774
539,257,YUvf1OILS1I,tech,2024-08-28 13:39:00,258.1173933621167,0.8603913112070556,smart_tv,2.3450570936166115,2670888,0.030262208575496774
540,1820,YUvf1OILS1I,tech,2024-02-20 00:17:00,177.53005550126312,0.5917668516708771,mobile,2.3450570936166115,2670888,0.030262208575496774
541,751,YUvf1OILS1I,tech,2024-01-06 10:58:00,262.15061401356246,0.8738353800452081,mobile,2.3450570936166115,2670888,0.030262208575496774
542,1482,i_aRhNcHryA,tech,2024-04-15 22:54:00,210.8174397357526,0.7027247991191753,desktop,2.0638620073443894,2467359,0.026262482977757604
543,161,i_aRhNcHryA,tech,2024-02-14 19:38:00,199.20448281184676,0.6640149427061559,desktop,2.0638620073443894,2467359,0.026262482977757604
544,1482,i_aRhNcHryA,tech,2024-08-02 21:51:00,116.06339309879829,0.3868779769959943,desktop,2.0638620073443894,2467359,0.026262482977757604
545,419,i_aRhNcHryA,tech,2024-08-16 13:13:00,209.99340379767648,0.6999780126589216,mobile,2.0638620073443894,2467359,0.026262482977757604
546,1053,i_aRhNcHryA,tech,2024-07-25 07:44:00,223.0814666179559,0.7436048887265196,mobile,2.0638620073443894,2467359,0.026262482977757604
547,1278,i_aRhNcHryA,tech,2024-08-31 08:57:00,252.80200948985416,0.8426733649661805,mobile,2.0638620073443894,2467359,0.026262482977757604
548,782,s4ET7Vn3nz4,tech,2024-01-14 20:17:00,146.62616112432426,0.48875387041441415,mobile,0.9404767109384335,2435857,0.01021693382783397
549,1687,s4ET7Vn3nz4,tech,2024-11-08 06:53:00,172.7864809571152,0.5759549365237173,mobile,0.9404767109384335,2435857,0.01021693382783397
550,747,s4ET7Vn3nz4,tech,2024-08-29 19:35:00,80.0979882589266,0.26699329419642204,mobile,0.9404767109384335,2435857,0.01021693382783397
551,311,s4ET7Vn3nz4,tech,2024-06-25 16:56:00,230.62998119331115,0.7687666039777038,mobile,0.9404767109384335,2435857,0.01021693382783397
552,805,s4ET7Vn3nz4,tech,2024-10-09 06:45:00,260.2843179936904,0.8676143933123014,mobile,0.9404767109384335,2435857,0.01021693382783397
553,44,s4ET7Vn3nz4,tech,2024-01-13 20:38:00,186.3036143216359,0.6210120477387864,mobile,0.9404767109384335,2435857,0.01021693382783397
554,640,7yIzdXW-Ods,tech,2024-08-02 17:55:00,183.7836708382977,0.612612236127659,mobile,1.9921606639735634,3050402,0.025191753351934153
555,1158,7yIzdXW-Ods,tech,2024-05-05 15:45:00,102.32512997380259,0.341083766579342,desktop,1.9921606639735634,3050402,0.025191753351934153
556,691,7yIzdXW-Ods,tech,2024-02-16 08:14:00,113.12684467241768,0.37708948224139227,mobile,1.9921606639735634,3050402,0.025191753351934153
557,1681,7yIzdXW-Ods,tech,2024-11-08 12:31:00,157.72484533268573,0.5257494844422858,tablet,1.9921606639735634,3050402,0.025191753351934153
558,550,7yIzdXW-Ods,tech,2024-01-23 21:24:00,189.92184754640772,0.6330728251546924,mobile,1.9921606639735634,3050402,0.025191753351934153
559,968,7yIzdXW-Ods,tech,2024-08-10 19:29:00,197.0917374021174,0.656972458007058,mobile,1.9921606639735634,3050402,0.025191753351934153
560,1204,kBDCkoCxkrg,tech,2024-12-03 18:40:00,239.87422825492487,0.7995807608497496,mobile,1.796069095871085,2235908,0.02245842742258294
561,462,kBDCkoCxkrg,tech,2024-10-28 00:25:00,218.1881901617881,0.7272939672059603,mobile,1.796069095871085,2235908,0.02245842742258294
562,563,kBDCkoCxkrg,tech,2024-12-24 10:05:00,265.1580375462503,0.8838601251541676,mobile,1.796069095871085,2235908,0.02245842742258294
563,759,kBDCkoCxkrg,tech,2024-11-17 08:40:00,117.17006628500775,0.3905668876166925,mobile,1.796069095871085,2235908,0.02245842742258294
564,99,kBDCkoCxkrg,tech,2024-10-05 18:28:00,250.3307620389694,0.8344358734632313,mobile,1.796069095871085,2235908,0.02245842742258294
565,94,kBDCkoCxkrg,tech,2024-06-21 19:01:00,141.32874438339215,0.4710958146113071,mobile,1.796069095871085,2235908,0.02245842742258294
566,673,7W_HBYrvto0,tech,2024-02-09 21:12:00,145.50446613522632,0.4850148871174211,mobile,1.156224679648697,3265456,0.013234900964857292
567,1104,7W_HBYrvto0,tech,2024-08-17 07:04:00,190.60992020151352,0.6353664006717117,tablet,1.156224679648697,3265456,0.013234900964857292
568,1562,7W_HBYrvto0,tech,2024-09-17 05:01:00,223.71536603637387,0.7457178867879128,mobile,1.156224679648697,3265456,0.013234900964857292
569,258,7W_HBYrvto0,tech,2024-01-10 20:13:00,194.8981838459238,0.649660612819746,tablet,1.156224679648697,3265456,0.013234900964857292
570,1739,7W_HBYrvto0,tech,2024-11-28 18:01:00,48.859556703300484,0.1628651890110016,mobile,1.156224679648697,3265456,0.013234900964857292
571,1412,7W_HBYrvto0,tech,2024-11-16 11:10:00,197.6480076816107,0.6588266922720356,smart_tv,1.156224679648697,3265456,0.013234900964857292
572,1061,7W_HBYrvto0,tech,2024-04-24 09:33:00,189.17704726071324,0.6305901575357108,desktop,1.156224679648697,3265456,0.013234900964857292
573,1093,BBNjthn8O9Y,tech,2024-10-03 23:17:00,212.69685761083574,0.7089895253694525,tablet,1.5267694181706737,2066778,0.01862850357972478
574,1809,BBNjthn8O9Y,tech,2024-04-23 22:41:00,163.57115092567767,0.5452371697522589,mobile,1.5267694181706737,2066778,0.01862850357972478
575,688,BBNjthn8O9Y,tech,2024-03-07 20:02:00,153.90236536298596,0.5130078845432865,tablet,1.5267694181706737,2066778,0.01862850357972478
576,1163,BBNjthn8O9Y,tech,2024-06-04 18:18:00,146.59854729168995,0.48866182430563315,desktop,1.5267694181706737,2066778,0.01862850357972478
577,1028,BBNjthn8O9Y,tech,2024-05-17 11:32:00,186.9700781259218,0.6232335937530726,mobile,1.5267694181706737,2066778,0.01862850357972478
578,321,BBNjthn8O9Y,tech,2024-03-15 19:28:00,93.37600535081053,0.3112533511693684,smart_tv,1.5267694181706737,2066778,0.01862850357972478
579,363,BBNjthn8O9Y,tech,2024-01-03 18:13:00,229.801054591241,0.7660035153041367,smart_tv,1.5267694181706737,2066778,0.01862850357972478
580,1003,n97z65Jlytk,tech,2024-10-29 16:43:00,133.57151447379945,0.4452383815793315,desktop,2.2305322672085657,2027436,0.028686464733552755
581,34,n97z65Jlytk,tech,2024-10-15 15:32:00,221.30938948564628,0.7376979649521542,desktop,2.2305322672085657,2027436,0.028686464733552755
582,1591,n97z65Jlytk,tech,2024-10-15 11:31:00,114.1956357451086,0.380652119150362,desktop,2.2305322672085657,2027436,0.028686464733552755
583,1158,n97z65Jlytk,tech,2024-02-14 13:32:00,168.5191167742522,0.5617303892475074,desktop,2.2305322672085657,2027436,0.028686464733552755
584,1407,n97z65Jlytk,tech,2024-08-17 15:47:00,238.15916979315602,0.79386389931052,mobile,2.2305322672085657,2027436,0.028686464733552755
585,109,n97z65Jlytk,tech,2024-10-07 20:55:00,224.14102130171392,0.7471367376723798,smart_tv,2.2305322672085657,2027436,0.028686464733552755
586,387,ZH2XE_vBD2Q,tech,2024-10-18 12:32:00,262.9666184735426,0.8765553949118087,mobile,1.1488223046469244,3446815,0.013117323350013461
587,1379,ZH2XE_vBD2Q,tech,2024-03-20 08:45:00,239.8829854052623,0.7996099513508743,mobile,1.1488223046469244,3446815,0.013117323350013461
588,1508,ZH2XE_vBD2Q,tech,2024-05-20 06:56:00,160.9257817260394,0.5364192724201313,smart_tv,1.1488223046469244,3446815,0.013117323350013461
589,1385,ZH2XE_vBD2Q,tech,2024-08-14 23:08:00,136.17402126090317,0.4539134042030106,tablet,1.1488223046469244,3446815,0.013117323350013461
590,333,ZH2XE_vBD2Q,tech,2024-10-27 21:22:00,114.70241289556503,0.3823413763185501,mobile,1.1488223046469244,3446815,0.013117323350013461
591,1465,ZH2XE_vBD2Q,tech,2024-11-09 23:11:00,227.0422923448166,0.7568076411493886,desktop,1.1488223046469244,3446815,0.013117323350013461
592,1301,x0tgdtpjnpc,tech,2024-02-14 05:22:00,238.48074524839237,0.7949358174946413,desktop,1.794917639344164,1931115,0.022474051273978363
593,423,x0tgdtpjnpc,tech,2024-08-28 19:03:00,192.9686758910147,0.6432289196367157,desktop,1.794917639344164,1931115,0.022474051273978363
594,94,x0tgdtpjnpc,tech,2024-02-28 18:56:00,214.28547657541216,0.7142849219180405,mobile,1.794917639344164,1931115,0.022474051273978363
595,1655,x0tgdtpjnpc,tech,2024-09-11 08:29:00,99.64110963480627,0.3321370321160209,mobile,1.794917639344164,1931115,0.022474051273978363
596,638,x0tgdtpjnpc,tech,2024-02-25 21:49:00,190.5432648831369,0.635144216277123,smart_tv,1.794917639344164,1931115,0.022474051273978363
597,930,x0tgdtpjnpc,tech,2024-10-18 14:33:00,235.17977840558356,0.7839325946852785,mobile,1.794917639344164,1931115,0.022474051273978363
598,539,x0tgdtpjnpc,tech,2024-11-02 12:24:00,238.40462835049476,0.7946820945016492,tablet,1.794917639344164,1931115,0.022474051273978363
599,394,x0tgdtpjnpc,tech,2024-12-09 11:47:00,251.17270626895598,0.8372423542298533,tablet,1.794917639344164,1931115,0.022474051273978363
600,580,_pD_9zpg7gE,tech,2024-12-01 18:12:00,153.46677062430723,0.5115559020810241,smart_tv,1.6043193583093973,2365988,0.019706769558100228
601,514,_pD_9zpg7gE,tech,2024-10-22 05:44:00,176.53751905091391,0.5884583968363797,mobile,1.6043193583093973,2365988,0.019706769558100228
602,1632,_pD_9zpg7gE,tech,2024-07-23 12:47:00,65.2891986238179,0.217630662079393,smart_tv,1.6043193583093973,2365988,0.019706769558100228
603,1547,_pD_9zpg7gE,tech,2024-10-10 16:39:00,222.49150543346673,0.7416383514448891,desktop,1.6043193583093973,2365988,0.019706769558100228
604,1681,_pD_9zpg7gE,tech,2024-06-19 02:36:00,196.5462202855483,0.6551540676184943,mobile,1.6043193583093973,2365988,0.019706769558100228
605,1811,_pD_9zpg7gE,tech,2024-07-15 18:11:00,265.3042126600574,0.8843473755335246,smart_tv,1.6043193583093973,2365988,0.019706769558100228
606,1263,8sTl9bNPQSw,tech,2024-05-20 20:33:00,135.48311180984092,0.45161037269946974,tablet,2.3064832120224885,1928113,0.02978247136839419
607,363,8sTl9bNPQSw,tech,2024-01-09 19:27:00,247.24020765300847,0.8241340255100282,mobile,2.3064832120224885,1928113,0.02978247136839419
608,1475,8sTl9bNPQSw,tech,2024-11-24 20:44:00,105.50363158792777,0.3516787719597592,mobile,2.3064832120224885,1928113,0.02978247136839419
609,594,8sTl9bNPQSw,tech,2024-07-18 10:33:00,254.57180982443845,0.8485726994147949,mobile,2.3064832120224885,1928113,0.02978247136839419
610,1488,8sTl9bNPQSw,tech,2024-12-20 22:05:00,280.24272888852215,0.9341424296284071,desktop,2.3064832120224885,1928113,0.02978247136839419
611,862,8sTl9bNPQSw,tech,2024-09-03 14:37:00,154.39689795249328,0.514656326508311,desktop,2.3064832120224885,1928113,0.02978247136839419
612,631,8sTl9bNPQSw,tech,2024-12-09 19:01:00,192.10338174754267,0.6403446058251422,mobile,2.3064832120224885,1928113,0.02978247136839419
613,405,RGYwDTnbzW0,tech,2024-07-14 21:03:00,182.1560655165949,0.6071868850553164,desktop,2.4519986834579166,1870091,0.03186795088156091
614,131,RGYwDTnbzW0,tech,2024-05-22 18:39:00,245.7170495682242,0.8190568318940807,mobile,2.4519986834579166,1870091,0.03186795088156091
615,317,RGYwDTnbzW0,tech,2024-05-11 14:59:00,184.59936461413454,0.6153312153804484,mobile,2.4519986834579166,1870091,0.03186795088156091
616,694,RGYwDTnbzW0,tech,2024-09-08 16:34:00,106.3066844553054,0.354355614851018,mobile,2.4519986834579166,1870091,0.03186795088156091
617,1874,RGYwDTnbzW0,tech,2024-12-11 19:19:00,223.75461042863174,0.7458487014287725,mobile,2.4519986834579166,1870091,0.03186795088156091
618,1682,RGYwDTnbzW0,tech,2024-05-22 07:29:00,131.61112255792742,0.438703741859758,mobile,2.4519986834579166,1870091,0.03186795088156091
619,594,RGYwDTnbzW0,tech,2024-08-24 19:42:00,226.47142655854336,0.7549047551951446,mobile,2.4519986834579166,1870091,0.03186795088156091
620,138,RGYwDTnbzW0,tech,2024-01-22 15:38:00,219.2843766940116,0.730947922313372,smart_tv,2.4519986834579166,1870091,0.03186795088156091
621,419,yvmSk1Wsru4,tech,2024-08-11 20:51:00,242.75698212197824,0.8091899404065941,mobile,1.355862152483856,1853078,0.016210857713027885
622,409,yvmSk1Wsru4,tech,2024-04-08 10:20:00,202.5356067836858,0.6751186892789527,smart_tv,1.355862152483856,1853078,0.016210857713027885
623,1358,yvmSk1Wsru4,tech,2024-07-09 21:02:00,210.03929148413235,0.7001309716137745,desktop,1.355862152483856,1853078,0.016210857713027885
624,1061,yvmSk1Wsru4,tech,2024-05-25 16:16:00,265.8717766915884,0.886239255638628,desktop,1.355862152483856,1853078,0.016210857713027885
625,1061,yvmSk1Wsru4,tech,2024-04-28 10:16:00,106.93339582685238,0.3564446527561746,desktop,1.355862152483856,1853078,0.016210857713027885
626,597,yvmSk1Wsru4,tech,2024-01-28 20:15:00,202.06024397763102,0.6735341465921034,mobile,1.355862152483856,1853078,0.016210857713027885
627,734,yvmSk1Wsru4,tech,2024-11-10 21:46:00,126.38896210906726,0.42129654036355757,mobile,1.355862152483856,1853078,0.016210857713027885
628,868,yvmSk1Wsru4,tech,2024-04-25 06:56:00,228.10633957265281,0.7603544652421761,mobile,1.355862152483856,1853078,0.016210857713027885
629,15,WKsdEnxgzWg,tech,2024-10-26 18:31:00,266.80322766837196,0.8893440922279066,desktop,0.4931520730112031,5455443,0.0036501153709945517
630,933,WKsdEnxgzWg,tech,2024-01-08 19:37:00,99.792011417213,0.3326400380573767,mobile,0.4931520730112031,5455443,0.0036501153709945517
631,1987,WKsdEnxgzWg,tech,2024-07-25 18:50:00,130.86244596473605,0.4362081532157869,desktop,0.4931520730112031,5455443,0.0036501153709945517
632,419,WKsdEnxgzWg,tech,2024-11-30 07:26:00,208.37000491054746,0.6945666830351582,mobile,0.4931520730112031,5455443,0.0036501153709945517
633,248,WKsdEnxgzWg,tech,2024-02-06 13:59:00,193.0461524465077,0.6434871748216924,mobile,0.4931520730112031,5455443,0.0036501153709945517
634,876,WKsdEnxgzWg,tech,2024-05-09 11:44:00,180.34762937242775,0.6011587645747591,desktop,0.4931520730112031,5455443,0.0036501153709945517
635,424,WKsdEnxgzWg,tech,2024-07-20 08:38:00,159.50278428541102,0.5316759476180367,desktop,0.4931520730112031,5455443,0.0036501153709945517
636,700,WKsdEnxgzWg,tech,2024-09-21 22:39:00,138.2328547975142,0.46077618265838066,mobile,0.4931520730112031,5455443,0.0036501153709945517
637,1853,WKsdEnxgzWg,tech,2024-04-08 12:49:00,92.55326041723266,0.3085108680574422,mobile,0.4931520730112031,5455443,0.0036501153709945517
638,927,WKsdEnxgzWg,tech,2024-07-13 19:29:00,118.25524221948767,0.39418414073162555,tablet,0.4931520730112031,5455443,0.0036501153709945517
639,1431,WKsdEnxgzWg,tech,2024-11-25 00:10:00,156.7254492231583,0.5224181640771943,desktop,0.4931520730112031,5455443,0.0036501153709945517
640,2,WKsdEnxgzWg,tech,2024-07-04 03:18:00,35.84772565224198,0.1194924188408066,desktop,0.4931520730112031,5455443,0.0036501153709945517
641,1721,WKsdEnxgzWg,tech,2024-02-13 07:16:00,234.65686091436845,0.7821895363812281,mobile,0.4931520730112031,5455443,0.0036501153709945517
642,424,WKsdEnxgzWg,tech,2024-07-10 19:24:00,155.8566795108869,0.5195222650362896,desktop,0.4931520730112031,5455443,0.0036501153709945517
643,1508,WKsdEnxgzWg,tech,2024-08-06 19:59:00,230.13701880710084,0.7671233960236695,smart_tv,0.4931520730112031,5455443,0.0036501153709945517
644,1258,TNJL-xNqBJE,tech,2024-12-07 21:00:00,103.84691483403076,0.3461563827801025,desktop,1.911513743089517,2390569,0.024092998740886065
645,1360,TNJL-xNqBJE,tech,2024-06-11 18:18:00,231.58427668665647,0.7719475889555215,mobile,1.911513743089517,2390569,0.024092998740886065
646,1913,TNJL-xNqBJE,tech,2024-03-05 17:51:00,239.97975880181127,0.7999325293393709,mobile,1.911513743089517,2390569,0.024092998740886065
647,1663,TNJL-xNqBJE,tech,2024-07-22 15:37:00,117.07553669553641,0.39025178898512136,mobile,1.911513743089517,2390569,0.024092998740886065
648,593,TNJL-xNqBJE,tech,2024-03-12 21:39:00,252.32543627831302,0.8410847875943768,tablet,1.911513743089517,2390569,0.024092998740886065
649,207,TNJL-xNqBJE,tech,2024-01-25 19:28:00,251.2282119321667,0.8374273731072223,tablet,1.911513743089517,2390569,0.024092998740886065
650,728,WwOvF2Y7yrE,tech,2024-08-18 21:54:00,219.05606867910322,0.7301868955970108,mobile,2.009094892253949,1614993,0.025572850425450495
651,933,WwOvF2Y7yrE,tech,2024-03-18 23:04:00,218.81919808440395,0.7293973269480132,mobile,2.009094892253949,1614993,0.025572850425450495
652,1557,WwOvF2Y7yrE,tech,2024-01-07 17:52:00,201.54483597696614,0.6718161199232204,desktop,2.009094892253949,1614993,0.025572850425450495
653,1682,WwOvF2Y7yrE,tech,2024-12-14 19:16:00,223.90992188224251,0.7463664062741417,tablet,2.009094892253949,1614993,0.025572850425450495
654,1611,WwOvF2Y7yrE,tech,2024-11-24 23:20:00,192.08001577841148,0.6402667192613716,mobile,2.009094892253949,1614993,0.025572850425450495
655,660,WwOvF2Y7yrE,tech,2024-03-16 15:43:00,210.04326990971163,0.700144233032372,tablet,2.009094892253949,1614993,0.025572850425450495
656,1562,WwOvF2Y7yrE,tech,2024-04-15 21:03:00,190.35088224990346,0.6345029408330115,mobile,2.009094892253949,1614993,0.025572850425450495
657,1158,WwOvF2Y7yrE,tech,2024-10-17 15:37:00,211.82977088706582,0.7060992362902194,desktop,2.009094892253949,1614993,0.025572850425450495
658,1957,cPmhz0Eh_Go,tech,2024-10-20 00:20:00,274.14631867129333,0.9138210622376445,tablet,1.52037543103253,2933832,0.018460491786683155
659,1031,cPmhz0Eh_Go,tech,2024-12-22 09:06:00,137.31283357414847,0.45770944524716156,mobile,1.52037543103253,2933832,0.018460491786683155
660,1739,cPmhz0Eh_Go,tech,2024-11-05 17:58:00,202.89315905867522,0.6763105301955841,mobile,1.52037543103253,2933832,0.018460491786683155
661,797,cPmhz0Eh_Go,tech,2024-03-02 20:29:00,152.3280674339805,0.507760224779935,mobile,1.52037543103253,2933832,0.018460491786683155
662,205,cPmhz0Eh_Go,tech,2024-09-28 22:10:00,242.78485353685605,0.8092828451228535,desktop,1.52037543103253,2933832,0.018460491786683155
663,1043,cPmhz0Eh_Go,tech,2024-12-11 09:29:00,173.64211408729392,0.5788070469576464,mobile,1.52037543103253,2933832,0.018460491786683155
664,1528,cPmhz0Eh_Go,tech,2024-06-06 16:34:00,63.74740144084008,0.2124913381361336,tablet,1.52037543103253,2933832,0.018460491786683155
665,657,mN-8QOg17EY,tech,2024-08-14 13:13:00,85.58787374686517,0.2852929124895506,mobile,3.8407988260725183,1648886,0.0517355040096744
666,161,mN-8QOg17EY,tech,2024-09-08 22:09:00,81.25974224221048,0.27086580747403494,desktop,3.8407988260725183,1648886,0.0517355040096744
667,1103,mN-8QOg17EY,tech,2024-05-01 07:53:00,218.47748515932577,0.7282582838644193,mobile,3.8407988260725183,1648886,0.0517355040096744
668,437,mN-8QOg17EY,tech,2024-07-02 15:39:00,81.30836376636819,0.2710278792212273,mobile,3.8407988260725183,1648886,0.0517355040096744
669,695,mN-8QOg17EY,tech,2024-07-10 12:09:00,208.0095424266404,0.6933651414221347,smart_tv,3.8407988260725183,1648886,0.0517355040096744
670,405,mN-8QOg17EY,tech,2024-07-16 00:54:00,75.32105627448581,0.25107018758161936,desktop,3.8407988260725183,1648886,0.0517355040096744
671,1990,mN-8QOg17EY,tech,2024-09-16 19:24:00,179.5850378401954,0.5986167928006514,mobile,3.8407988260725183,1648886,0.0517355040096744
672,1282,mN-8QOg17EY,tech,2024-11-20 07:26:00,120.2453407175783,0.40081780239192766,mobile,3.8407988260725183,1648886,0.0517355040096744
673,862,9S7miJPY4j8,tech,2024-12-10 08:27:00,210.92200494282974,0.7030733498094325,desktop,1.9760319418027692,1473130,0.02512064439618744
674,409,9S7miJPY4j8,tech,2024-03-11 19:55:00,180.77365848588894,0.6025788616196298,desktop,1.9760319418027692,1473130,0.02512064439618744
675,296,9S7miJPY4j8,tech,2024-02-14 19:46:00,86.10676313000393,0.28702254376667974,desktop,1.9760319418027692,1473130,0.02512064439618744
676,337,Z5NtT9qb99A,tech,2024-10-30 18:17:00,85.13577929075765,0.2837859309691922,mobile,2.0052423627710896,2233517,0.02544685111111708
677,575,Z5NtT9qb99A,tech,2024-11-18 10:49:00,217.50439394422816,0.7250146464807605,tablet,2.0052423627710896,2233517,0.02544685111111708
678,1773,Z5NtT9qb99A,tech,2024-06-03 14:06:00,155.38457390317652,0.517948579677255,mobile,2.0052423627710896,2233517,0.02544685111111708
679,1145,Z5NtT9qb99A,tech,2024-03-08 12:29:00,256.2176726234084,0.8540589087446947,mobile,2.0052423627710896,2233517,0.02544685111111708
680,1682,Z5NtT9qb99A,tech,2024-07-12 16:58:00,208.38533495189313,0.6946177831729771,mobile,2.0052423627710896,2233517,0.02544685111111708
681,426,Z5NtT9qb99A,tech,2024-02-07 19:15:00,230.91058170725628,0.7697019390241876,desktop,2.0052423627710896,2233517,0.02544685111111708
682,1583,U2qs-ArrAnA,tech,2024-08-21 22:10:00,178.90802981985712,0.5963600993995237,desktop,3.5087910701941576,1393725,0.04702933001178137
683,248,U2qs-ArrAnA,tech,2024-09-18 17:58:00,282.27981521789854,0.9409327173929952,mobile,3.5087910701941576,1393725,0.04702933001178137
684,1913,U2qs-ArrAnA,tech,2024-11-23 20:50:00,145.49464873243738,0.4849821624414579,mobile,3.5087910701941576,1393725,0.04702933001178137
685,1591,Tkx024Jl3qs,tech,2024-08-24 20:49:00,264.73164283284257,0.8824388094428085,mobile,0.8974257677240669,3163423,0.009544721162891854
686,1379,Tkx024Jl3qs,tech,2024-05-29 03:50:00,166.02167221539543,0.5534055740513181,desktop,0.8974257677240669,3163423,0.009544721162891854
687,1606,Tkx024Jl3qs,tech,2024-06-15 18:47:00,229.27489134340428,0.7642496378113476,mobile,0.8974257677240669,3163423,0.009544721162891854
688,179,Tkx024Jl3qs,tech,2024-01-26 19:25:00,218.96450644758843,0.7298816881586281,mobile,0.8974257677240669,3163423,0.009544721162891854
689,1682,Tkx024Jl3qs,tech,2024-11-08 13:02:00,194.644717782444,0.64881572594148,mobile,0.8974257677240669,3163423,0.009544721162891854
690,424,Tkx024Jl3qs,tech,2024-03-05 17:13:00,33.843602770333206,0.11281200923444402,smart_tv,0.8974257677240669,3163423,0.009544721162891854
691,1697,Tkx024Jl3qs,tech,2024-10-27 22:09:00,201.6395348813998,0.6721317829379994,smart_tv,0.8974257677240669,3163423,0.009544721162891854
692,161,Tkx024Jl3qs,tech,2024-02-08 20:00:00,95.79573846817141,0.319319128227238,desktop,0.8974257677240669,3163423,0.009544721162891854
693,1211,5_95Oo-BRIE,tech,2024-11-08 18:27:00,270.0340707585204,0.9001135691950679,mobile,1.802542410457418,1340696,0.02266283880697876
694,293,5_95Oo-BRIE,tech,2024-01-11 16:53:00,197.25424046177355,0.6575141348725785,mobile,1.802542410457418,1340696,0.02266283880697876
695,1246,5_95Oo-BRIE,tech,2024-09-13 15:18:00,220.50100268463248,0.7350033422821083,mobile,1.802542410457418,1340696,0.02266283880697876
696,1924,7i_j1AebFFo,tech,2024-08-07 18:30:00,158.65356659987208,0.5288452219995736,mobile,3.3498310405063862,1957180,0.04468416564436299
697,1682,7i_j1AebFFo,tech,2024-10-28 09:16:00,252.4550081450404,0.8415166938168014,mobile,3.3498310405063862,1957180,0.04468416564436299
698,264,7i_j1AebFFo,tech,2024-05-19 17:14:00,240.3050524185555,0.801016841395185,mobile,3.3498310405063862,1957180,0.04468416564436299
699,552,7i_j1AebFFo,tech,2024-04-02 18:15:00,65.7145044351344,0.21904834811711468,desktop,3.3498310405063862,1957180,0.04468416564436299
700,1282,7i_j1AebFFo,tech,2024-03-15 19:04:00,171.0160689738859,0.5700535632462863,mobile,3.3498310405063862,1957180,0.04468416564436299
701,1673,7i_j1AebFFo,tech,2024-07-12 17:09:00,148.63884786954563,0.49546282623181875,mobile,3.3498310405063862,1957180,0.04468416564436299
702,1846,7i_j1AebFFo,tech,2024-10-15 08:45:00,137.62678171118048,0.45875593903726825,mobile,3.3498310405063862,1957180,0.04468416564436299
703,1336,7i_j1AebFFo,tech,2024-12-06 23:13:00,276.7656344710575,0.9225521149035251,mobile,3.3498310405063862,1957180,0.04468416564436299
704,1153,6LIOTBGxtGI,tech,2024-12-28 11:35:00,186.36767545058538,0.6212255848352846,mobile,2.228287428366751,1295052,0.028752491210784423
